bid2,bid_size2,ask2,ask_size2,,,bid3,bid_size3,ask3,ask_size3
18.35,387,18.36,1831,,,16.67,3182,16.68,2921
18.35,209,18.36,2284,,,16.67,3182,16.68,2921
18.35,209,18.36,2284,,,16.67,3186,16.68,3102
18.35,209,18.36,2284,,,16.67,3186,16.68,3102
18.35,209,18.36,2284,,,16.67,3186,16.68,3102
18.35,209,18.36,2284,,,16.67,3186,16.68,3102
18.35,274,18.36,1833,,,16.67,2335,16.68,2987
18.35,274,18.36,1833,,,16.67,2335,16.68,2987
18.35,274,18.36,1833,,,16.67,2335,16.68,2987
18.34,1614,18.35,1072,,,16.67,2335,16.68,2987
18.34,1614,18.35,1072,,,16.67,2335,16.68,2987
18.34,1614,18.35,1072,,,16.67,2995,16.68,2949
18.34,1614,18.35,1072,,,16.67,2995,16.68,2949
18.34,1614,18.35,1072,,,16.67,2995,16.68,2949
18.34,1614,18.35,1072,,,16.67,2995,16.68,2949
18.34,1614,18.35,1072,,,16.67,2995,16.68,2949
18.34,1614,18.35,1072,,,16.67,2995,16.68,2949
18.33,2205,18.34,164,,,16.67,2995,16.68,2949
18.33,2205,18.34,164,,,16.67,1733,16.68,3877
18.33,2205,18.34,164,,,16.67,1733,16.68,3877
18.33,2205,18.34,164,,,16.67,1733,16.68,3877
18.33,2205,18.34,164,,,16.67,1733,16.68,3877
18.33,2205,18.34,164,,,16.67,1733,16.68,3877
18.33,2205,18.34,164,,,16.67,1733,16.68,3877
18.33,2487,18.34,111,,,16.67,1733,16.68,3877
18.33,2487,18.34,111,,,16.67,2387,16.68,3898
18.33,2487,18.34,111,,,16.67,2387,16.68,3898
18.33,2487,18.34,111,,,16.67,2387,16.68,3898
18.33,2487,18.34,111,,,16.67,2387,16.68,3898
18.33,2487,18.34,111,,,16.67,2387,16.68,3898
18.33,2487,18.34,111,,,16.67,2387,16.68,3898
18.32,1084,18.33,1900,,,16.67,2387,16.68,3898
18.32,1084,18.33,1900,,,16.66,2313,16.67,4944
18.32,1084,18.33,1900,,,16.66,2313,16.67,4944
18.32,1084,18.33,1900,,,16.66,2313,16.67,4944
18.32,1084,18.33,1900,,,16.66,2313,16.67,4944
18.32,1084,18.33,1900,,,16.66,2313,16.67,4944
18.32,1084,18.33,1900,,,16.66,2313,16.67,4944
18.33,747,18.34,2244,,,16.66,2313,16.67,4944
18.33,747,18.34,2244,,,16.66,4448,16.67,3171
18.33,747,18.34,2244,,,16.66,4448,16.67,3171
18.33,747,18.34,2244,,,16.66,4448,16.67,3171
18.33,747,18.34,2244,,,16.66,4448,16.67,3171
18.34,837,18.35,1742,,,16.66,4448,16.67,3171
18.34,837,18.35,1742,,,16.67,3278,16.68,4152
18.34,837,18.35,1742,,,16.67,3278,16.68,4152
18.34,837,18.35,1742,,,16.67,3278,16.68,4152
18.34,837,18.35,1742,,,16.67,3278,16.68,4152
18.33,500,18.34,3149,,,16.67,3278,16.68,4152
18.33,500,18.34,3149,,,16.67,136,16.68,6177
18.33,500,18.34,3149,,,16.67,136,16.68,6177
18.33,500,18.34,3149,,,16.67,136,16.68,6177
18.33,500,18.34,3149,,,16.67,136,16.68,6177
18.33,500,18.34,3149,,,16.67,136,16.68,6177
18.33,418,18.34,3197,,,16.67,25,16.68,6772
18.33,418,18.34,3197,,,16.67,25,16.68,6772
18.33,418,18.34,3197,,,16.67,25,16.68,6772
18.33,418,18.34,3197,,,16.67,25,16.68,6772
18.33,418,18.34,3197,,,16.67,25,16.68,6772
18.33,418,18.34,3197,,,16.67,16,16.68,6373
18.33,418,18.34,3197,,,16.67,16,16.68,6373
18.33,313,18.34,3201,,,16.67,16,16.68,6373
18.33,313,18.34,3201,,,16.67,16,16.68,6373
18.33,313,18.34,3201,,,16.67,16,16.68,6373
18.33,313,18.34,3201,,,16.67,16,16.68,6373
18.33,313,18.34,3201,,,16.67,16,16.68,6373
18.34,546,18.35,2437,,,16.67,16,16.68,6373
18.34,546,18.35,2437,,,16.67,16,16.68,6373
18.34,546,18.35,2437,,,16.67,2829,16.68,3883
18.34,546,18.35,2437,,,16.67,2829,16.68,3883
18.34,546,18.35,2437,,,16.67,2829,16.68,3883
18.34,546,18.35,2437,,,16.67,2829,16.68,3883
18.34,1048,18.35,1106,,,16.67,2829,16.68,3883
18.34,1048,18.35,1106,,,16.67,2829,16.68,3883
18.34,1048,18.35,1106,,,16.67,3128,16.68,3461
18.34,1048,18.35,1106,,,16.67,3128,16.68,3461
18.34,1048,18.35,1106,,,16.67,3128,16.68,3461
18.34,849,18.35,1853,,,16.67,3461,16.68,3960
18.34,849,18.35,1853,,,16.67,3461,16.68,3960
18.34,927,18.35,1911,,,16.67,3461,16.68,3960
18.34,927,18.35,1911,,,16.67,3112,16.68,3685
18.34,927,18.35,1911,,,16.67,3112,16.68,3685
18.34,927,18.35,1911,,,16.67,3112,16.68,3685
18.34,927,18.35,1911,,,16.67,3112,16.68,3685
18.34,927,18.35,1911,,,16.67,3112,16.68,3685
18.34,927,18.35,1911,,,16.67,3112,16.68,3685
18.34,1416,18.35,1152,,,16.67,3112,16.68,3685
18.34,1416,18.35,1152,,,16.67,3112,16.68,3452
18.34,1416,18.35,1152,,,16.67,3112,16.68,3452
18.34,1416,18.35,1152,,,16.67,2879,16.68,3700
18.34,1416,18.35,1152,,,16.67,2879,16.68,3700
18.34,1416,18.35,1152,,,16.67,2879,16.68,3700
18.34,878,18.35,1983,,,16.67,2879,16.68,3700
18.34,878,18.35,1983,,,16.67,2879,16.68,3700
18.34,878,18.35,1983,,,16.67,2879,16.68,3700
18.34,786,18.35,1176,,,16.67,2879,16.68,3700
18.34,786,18.35,1176,,,16.67,3113,16.68,3190
18.34,786,18.35,1176,,,16.67,3113,16.68,3190
18.34,786,18.35,1176,,,16.67,3808,16.68,3034
18.34,786,18.35,1176,,,16.67,3808,16.68,3034
18.34,786,18.35,1176,,,16.67,3808,16.68,3034
18.34,2368,18.35,468,,,16.67,3808,16.68,3034
18.34,2368,18.35,468,,,16.67,3808,16.68,3034
18.34,2368,18.35,468,,,16.67,3808,16.68,3034
18.34,2368,18.35,468,,,16.67,3808,16.68,3034
18.34,2368,18.35,468,,,16.67,3808,16.68,3034
18.34,2368,18.35,468,,,16.67,3808,16.68,3034
18.35,897,18.36,2346,,,16.67,3808,16.68,3034
18.35,897,18.36,2346,,,16.67,4480,16.68,2934
18.35,897,18.36,2346,,,16.67,4480,16.68,2934
18.35,897,18.36,2346,,,16.67,4480,16.68,2934
18.34,3239,18.35,179,,,16.67,4480,16.68,2934
18.34,3239,18.35,179,,,16.67,4480,16.68,2934
18.34,3239,18.35,179,,,16.67,4249,16.68,3063
18.34,3239,18.35,179,,,16.67,4249,16.68,3063
18.34,3239,18.35,179,,,16.67,4249,16.68,3063
18.34,2977,18.35,507,,,16.67,4249,16.68,3063
18.34,2977,18.35,507,,,16.67,4503,16.68,2987
18.34,2977,18.35,507,,,16.67,4503,16.68,2987
18.34,2977,18.35,507,,,16.67,4503,16.68,2987
18.34,258,18.35,3347,,,16.67,4503,16.68,2987
18.34,258,18.35,3347,,,16.67,4503,16.68,2987
18.34,258,18.35,3347,,,16.67,1488,16.68,4228
18.34,258,18.35,3347,,,16.67,1544,16.68,4098
18.34,258,18.35,3347,,,16.67,1544,16.68,4098
18.34,258,18.35,3347,,,16.67,1544,16.68,4098
18.34,258,18.35,3347,,,16.67,1544,16.68,4098
18.34,334,18.35,2836,,,16.67,1544,16.68,4098
18.34,334,18.35,2836,,,16.67,1544,16.68,4098
18.34,334,18.35,2836,,,16.67,2909,16.68,4090
18.34,334,18.35,2836,,,16.67,2909,16.68,4090
18.34,334,18.35,2836,,,16.67,2909,16.68,4090
18.34,350,18.35,3031,,,16.67,2909,16.68,4090
18.34,350,18.35,3031,,,16.67,2909,16.68,4090
18.34,350,18.35,3031,,,16.67,2909,16.68,4090
18.34,350,18.35,3031,,,16.67,2905,16.68,4107
18.34,350,18.35,3031,,,16.67,2905,16.68,4107
18.34,350,18.35,3031,,,16.67,2905,16.68,4107
18.33,3404,18.34,127,,,16.67,2905,16.68,4107
18.33,3404,18.34,127,,,16.67,2905,16.68,4107
18.33,3404,18.34,127,,,16.67,2905,16.68,4107
18.33,3404,18.34,127,,,16.67,2905,16.68,4107
18.35,2762,18.36,539,,,16.67,2905,16.68,4107
18.35,2762,18.36,539,,,16.67,2905,16.68,4107
18.35,2762,18.36,539,,,16.67,4349,16.68,741
18.35,2762,18.36,539,,,16.67,4349,16.68,741
18.35,2762,18.36,539,,,16.67,4349,16.68,741
18.36,3070,18.37,1169,,,16.67,4349,16.68,741
18.36,3070,18.37,1169,,,16.67,4349,16.68,741
18.36,3070,18.37,1169,,,16.68,4780,16.69,3192
18.36,3070,18.37,1169,,,16.68,4780,16.69,3192
18.36,3070,18.37,1169,,,16.68,4780,16.69,3192
18.36,3070,18.37,1169,,,16.68,4780,16.69,3192
18.36,717,18.37,2300,,,16.68,4780,16.69,3192
18.36,717,18.37,2300,,,16.68,4958,16.69,4183
18.36,717,18.37,2300,,,16.68,4958,16.69,4183
18.36,717,18.37,2300,,,16.68,4958,16.69,4183
18.36,1728,18.37,1916,,,16.68,4958,16.69,4183
18.36,1728,18.37,1916,,,16.68,5206,16.69,4107
18.36,1728,18.37,1916,,,16.68,5206,16.69,4107
18.36,1728,18.37,1916,,,16.68,5206,16.69,4107
18.36,1728,18.37,1916,,,16.68,5206,16.69,4107
18.36,1728,18.37,1916,,,16.68,5206,16.69,4107
18.36,2298,18.37,1941,,,16.68,5206,16.69,4107
18.36,2298,18.37,1941,,,16.68,5299,16.69,3925
18.36,2298,18.37,1941,,,16.68,5299,16.69,3925
18.36,2298,18.37,1941,,,16.68,5299,16.69,3925
18.36,2298,18.37,1941,,,16.68,5299,16.69,3925
18.36,3241,18.37,205,,,16.68,5299,16.69,3925
18.36,3241,18.37,205,,,16.68,5299,16.69,3925
18.36,3241,18.37,205,,,16.68,5589,16.69,2908
18.36,3241,18.37,205,,,16.68,5589,16.69,2908
18.36,3241,18.37,205,,,16.68,5589,16.69,2908
18.36,3241,18.37,205,,,16.68,5589,16.69,2908
18.36,3648,18.37,1082,,,16.68,5589,16.69,2908
18.36,3648,18.37,1082,,,16.68,7020,16.69,2308
18.36,3648,18.37,1082,,,16.68,7020,16.69,2308
18.36,3648,18.37,1082,,,16.68,7020,16.69,2308
18.37,3186,18.38,404,,,16.68,6061,16.69,741
18.37,3186,18.38,404,,,16.68,6061,16.69,741
18.37,3186,18.38,404,,,16.68,6061,16.69,741
18.37,3186,18.38,404,,,16.68,6061,16.69,741
18.37,3186,18.38,404,,,16.68,6061,16.69,741
18.37,3186,18.38,404,,,16.68,6061,16.69,741
18.37,3186,18.38,404,,,16.69,3742,16.7,767
18.38,1869,18.39,667,,,16.69,3742,16.7,767
18.38,1869,18.39,667,,,16.69,3742,16.7,767
18.38,1869,18.39,667,,,16.69,3742,16.7,767
18.38,1869,18.39,667,,,16.69,3742,16.7,767
18.38,1869,18.39,667,,,16.69,5047,16.7,833
18.4,672,18.41,2140,,,16.69,5047,16.7,833
18.4,672,18.41,2140,,,16.69,5047,16.7,833
18.4,672,18.41,2140,,,16.69,5047,16.7,833
18.4,672,18.41,2140,,,16.69,5185,16.7,2413
18.39,2325,18.4,571,,,16.69,5185,16.7,2413
18.39,2325,18.4,571,,,16.69,5185,16.7,2413
18.39,2325,18.4,571,,,16.69,5185,16.7,2413
18.39,2325,18.4,571,,,16.69,5185,16.7,2413
18.39,2325,18.4,571,,,16.69,4738,16.7,2573
18.39,904,18.4,1883,,,16.69,4738,16.7,2573
18.39,904,18.4,1883,,,16.69,4738,16.7,2573
18.39,904,18.4,1883,,,16.69,4738,16.7,2573
18.39,904,18.4,1883,,,16.69,4738,16.7,2573
18.39,904,18.4,1883,,,16.69,4738,16.7,2573
18.39,904,18.4,1883,,,16.69,4065,16.7,2793
18.38,2433,18.39,317,,,16.69,4065,16.7,2793
18.38,2433,18.39,317,,,16.69,4065,16.7,2793
18.38,2433,18.39,317,,,16.69,4065,16.7,2793
18.38,2433,18.39,317,,,16.69,4065,16.7,2793
18.38,2433,18.39,317,,,16.69,4065,16.7,2793
18.38,2433,18.39,317,,,16.69,4094,16.7,2775
18.39,474,18.4,2835,,,16.69,4094,16.7,2775
18.39,474,18.4,2835,,,16.69,4094,16.7,2775
18.39,474,18.4,2835,,,16.69,4094,16.7,2775
18.39,474,18.4,2835,,,16.69,4094,16.7,2775
18.39,474,18.4,2835,,,16.69,4104,16.7,2757
18.39,286,18.4,2758,,,16.69,4104,16.7,2757
18.39,286,18.4,2758,,,16.69,4124,16.7,2775
18.39,198,18.4,3240,,,16.69,4124,16.7,2775
18.39,198,18.4,3240,,,16.69,4124,16.7,2775
18.39,198,18.4,3240,,,16.69,4124,16.7,2775
18.39,198,18.4,3240,,,16.69,4124,16.7,2775
18.39,198,18.4,3240,,,16.69,4124,16.7,2775
18.39,198,18.4,3240,,,16.69,4124,16.7,2775
18.39,198,18.4,3240,,,16.69,4909,16.7,2397
18.39,2044,18.4,1704,,,16.69,4909,16.7,2397
18.39,2044,18.4,1704,,,16.69,4909,16.7,2397
18.39,2044,18.4,1704,,,16.69,4909,16.7,2397
18.39,2044,18.4,1704,,,16.69,4909,16.7,2397
18.39,2044,18.4,1704,,,16.69,3854,16.7,2682
18.39,2044,18.4,1704,,,16.69,3854,16.7,2682
18.39,2044,18.4,1704,,,16.69,3854,16.7,2682
18.39,330,18.4,2628,,,16.69,3854,16.7,2682
18.39,330,18.4,2628,,,16.69,3854,16.7,2682
18.39,330,18.4,2628,,,16.69,3854,16.7,2682
18.39,330,18.4,2628,,,16.69,3857,16.7,2682
18.39,408,18.4,2708,,,16.69,3857,16.7,2682
18.4,1764,18.41,1811,,,16.7,1783,16.71,2223
18.4,1764,18.41,1811,,,16.7,1783,16.71,2223
18.4,1764,18.41,1811,,,16.7,1783,16.71,2223
18.4,1764,18.41,1811,,,16.7,1783,16.71,2223
18.4,1764,18.41,1811,,,16.7,1783,16.71,2223
18.39,2445,18.4,1682,,,16.7,1783,16.71,2223
18.39,2445,18.4,1682,,,16.7,222,16.71,6337
18.39,2445,18.4,1682,,,16.7,222,16.71,6337
18.39,2445,18.4,1682,,,16.7,222,16.71,6337
18.39,3995,18.4,41,,,16.7,222,16.71,6337
18.39,3995,18.4,41,,,16.7,2482,16.71,4920
18.39,3995,18.4,41,,,16.7,2482,16.71,4920
18.39,3995,18.4,41,,,16.7,2482,16.71,4920
18.39,3995,18.4,41,,,16.7,2482,16.71,4920
18.4,2874,18.41,367,,,16.7,2482,16.71,4920
18.4,2874,18.41,367,,,16.7,3125,16.71,3818
18.4,2874,18.41,367,,,16.7,3125,16.71,3818
18.4,2874,18.41,367,,,16.7,3125,16.71,3818
18.4,2874,18.41,367,,,16.7,3125,16.71,3818
18.4,2874,18.41,367,,,16.7,2924,16.71,4200
18.4,2874,18.41,367,,,16.7,2924,16.71,4200
18.4,669,18.41,2036,,,16.7,2924,16.71,4200
18.4,669,18.41,2036,,,16.7,2924,16.71,4200
18.4,669,18.41,2036,,,16.7,2924,16.71,4200
18.4,669,18.41,2036,,,16.7,2924,16.71,4200
18.4,669,18.41,2036,,,16.7,2924,16.71,4200
18.4,2758,18.41,504,,,16.7,2924,16.71,4200
18.4,2758,18.41,504,,,16.7,3415,16.71,3955
18.4,2758,18.41,504,,,16.7,3415,16.71,3955
18.4,2758,18.41,504,,,16.7,3415,16.71,3955
18.4,2758,18.41,504,,,16.7,3415,16.71,3955
18.4,2399,18.41,1380,,,16.7,3415,16.71,3955
18.4,2399,18.41,1380,,,16.7,3233,16.71,3629
18.4,2399,18.41,1380,,,16.7,3233,16.71,3629
18.4,2399,18.41,1380,,,16.7,3233,16.71,3629
18.4,2399,18.41,1380,,,16.7,3233,16.71,3629
18.4,2399,18.41,1380,,,16.7,3233,16.71,3629
18.42,1551,18.43,1966,,,16.7,3233,16.71,3629
18.42,1551,18.43,1966,,,16.7,6718,16.71,102
18.42,1551,18.43,1966,,,16.7,6718,16.71,102
18.42,1551,18.43,1966,,,16.7,6718,16.71,102
18.42,1551,18.43,1966,,,16.7,6718,16.71,102
18.42,2125,18.43,2403,,,16.7,7423,16.71,102
18.42,2125,18.43,2403,,,16.7,7423,16.71,102
18.42,2125,18.43,2403,,,16.7,7423,16.71,102
18.42,2125,18.43,2403,,,16.7,7423,16.71,102
18.42,2125,18.43,2403,,,16.7,7423,16.71,102
18.41,2943,18.42,2235,,,16.7,5118,16.71,3137
18.41,2943,18.42,2235,,,16.7,5118,16.71,3137
18.41,2943,18.42,2235,,,16.7,5118,16.71,3137
18.41,2943,18.42,2235,,,16.7,5118,16.71,3137
18.41,2943,18.42,2235,,,16.7,5118,16.71,3137
18.41,2943,18.42,2235,,,16.7,3459,16.71,4057
18.4,2684,18.41,669,,,16.7,3459,16.71,4057
18.4,2684,18.41,669,,,16.7,3459,16.71,4057
18.4,2684,18.41,669,,,16.7,3459,16.71,4057
18.4,2684,18.41,669,,,16.7,3459,16.71,4057
18.4,2684,18.41,669,,,16.7,3459,16.71,4057
18.4,2684,18.41,669,,,16.7,4277,16.71,3288
18.41,1536,18.42,1793,,,16.7,4277,16.71,3288
18.41,1536,18.42,1793,,,16.7,4185,16.71,3576
18.41,1536,18.42,1793,,,16.7,4185,16.71,3576
18.41,1536,18.42,1793,,,16.7,4185,16.71,3576
18.41,1676,18.42,2542,,,16.7,4185,16.71,3576
18.41,1676,18.42,2542,,,16.7,4185,16.71,3576
18.41,1676,18.42,2542,,,16.7,4185,16.71,3576
18.41,1676,18.42,2542,,,16.7,4185,16.71,3576
18.41,1676,18.42,2542,,,16.7,4451,16.71,3113
18.41,1676,18.42,2542,,,16.7,4451,16.71,3113
18.41,1676,18.42,2542,,,16.7,4451,16.71,3113
18.41,1614,18.42,2487,,,16.7,4451,16.71,3113
18.41,1614,18.42,2487,,,16.7,4451,16.71,3113
18.41,1614,18.42,2487,,,16.7,4451,16.71,3113
18.41,1614,18.42,2487,,,16.7,4451,16.71,3113
18.41,1614,18.42,2487,,,16.7,4451,16.71,3113
18.41,1614,18.42,2487,,,16.7,4759,16.71,3043
18.41,2656,18.42,890,,,16.7,4759,16.71,3043
18.41,2656,18.42,890,,,16.7,4759,16.71,3043
18.41,2656,18.42,890,,,16.7,4759,16.71,3043
18.41,2656,18.42,890,,,16.7,4759,16.71,3043
18.42,1258,18.43,2267,,,16.7,4759,16.71,3043
18.42,1258,18.43,2267,,,16.7,5766,16.71,645
18.42,1258,18.43,2267,,,16.7,5766,16.71,645
18.42,1258,18.43,2267,,,16.7,5766,16.71,645
18.42,1258,18.43,2267,,,16.7,5766,16.71,645
18.42,1258,18.43,2267,,,16.7,5766,16.71,645
18.42,1258,18.43,2267,,,16.7,5766,16.71,645
18.42,1258,18.43,2267,,,16.71,3237,16.72,4480
18.42,857,18.43,2345,,,16.71,3237,16.72,4480
18.42,857,18.43,2345,,,16.71,3237,16.72,4480
18.42,857,18.43,2345,,,16.71,3237,16.72,4480
18.42,857,18.43,2345,,,16.71,3237,16.72,4480
18.42,857,18.43,2345,,,16.71,3237,16.72,4480
18.42,1583,18.43,2382,,,16.71,3513,16.72,4419
18.42,1583,18.43,2382,,,16.71,3513,16.72,4419
18.42,1583,18.43,2382,,,16.71,3513,16.72,4419
18.42,1583,18.43,2382,,,16.71,3513,16.72,4419
18.42,1583,18.43,2382,,,16.71,3513,16.72,4419
18.42,1583,18.43,2382,,,16.71,3513,16.72,4419
18.41,2986,18.42,2199,,,16.71,143,16.72,6833
18.41,2986,18.42,2199,,,16.71,143,16.72,6833
18.41,2986,18.42,2199,,,16.71,143,16.72,6833
18.41,2986,18.42,2199,,,16.71,143,16.72,6833
18.41,2986,18.42,2199,,,16.71,143,16.72,6833
18.41,2986,18.42,2199,,,16.71,2397,16.72,4499
18.42,1478,18.43,2137,,,16.71,2397,16.72,4499
18.42,1478,18.43,2137,,,16.71,2397,16.72,4499
18.42,1478,18.43,2137,,,16.71,2397,16.72,4499
18.42,1478,18.43,2137,,,16.71,2397,16.72,4499
18.42,1478,18.43,2137,,,16.71,2397,16.72,4499
18.42,784,18.43,2399,,,16.71,2397,16.72,4499
18.42,784,18.43,2399,,,16.71,2401,16.72,4465
18.42,784,18.43,2399,,,16.71,2401,16.72,4465
18.42,784,18.43,2399,,,16.71,2401,16.72,4465
18.42,784,18.43,2399,,,16.71,2401,16.72,4465
18.42,784,18.43,2399,,,16.71,2401,16.72,4465
18.42,784,18.43,2399,,,16.71,2401,16.72,4465
18.42,784,18.43,2399,,,16.71,3737,16.72,3458
18.43,1515,18.44,948,,,16.71,3737,16.72,3458
18.43,1515,18.44,948,,,16.71,3737,16.72,3458
18.43,1515,18.44,948,,,16.71,3737,16.72,3458
18.43,1515,18.44,948,,,16.71,4611,16.72,3026
18.43,1515,18.44,948,,,16.71,4611,16.72,3026
18.43,1428,18.44,1884,,,16.71,4611,16.72,3026
18.43,1428,18.44,1884,,,16.71,4611,16.72,3026
18.43,1428,18.44,1884,,,16.71,4611,16.72,3026
18.43,1428,18.44,1884,,,16.71,4611,16.72,3026
18.44,751,18.45,2647,,,16.71,4611,16.72,3026
18.44,751,18.45,2647,,,16.71,4611,16.72,3026
18.44,751,18.45,2647,,,16.71,4611,16.72,3026
18.44,751,18.45,2647,,,16.72,3325,16.73,4926
18.44,751,18.45,2647,,,16.72,3325,16.73,4926
18.44,751,18.45,2647,,,16.72,3325,16.73,4926
18.44,751,18.45,2647,,,16.72,3325,16.73,4926
18.44,464,18.45,2526,,,16.72,3325,16.73,4926
18.44,464,18.45,2526,,,16.72,3325,16.73,4926
18.44,464,18.45,2526,,,16.72,195,16.73,5813
18.44,464,18.45,2526,,,16.72,195,16.73,5813
18.44,464,18.45,2526,,,16.72,195,16.73,5813
18.44,464,18.45,2526,,,16.72,195,16.73,5813
18.44,318,18.45,3198,,,16.72,195,16.73,5813
18.44,318,18.45,3198,,,16.72,195,16.73,5813
18.44,318,18.45,3198,,,16.72,245,16.73,5539
18.44,318,18.45,3198,,,16.72,245,16.73,5539
18.44,318,18.45,3198,,,16.71,4571,16.72,4039
18.44,318,18.45,3198,,,16.71,4571,16.72,4039
18.44,318,18.45,3198,,,16.71,4571,16.72,4039
18.43,2843,18.44,2716,,,16.71,4571,16.72,4039
18.43,2843,18.44,2716,,,16.71,4571,16.72,4039
18.43,2843,18.44,2716,,,16.71,4571,16.72,4039
18.43,2843,18.44,2716,,,16.71,4571,16.72,4039
18.43,1360,18.44,2550,,,16.71,4571,16.72,4039
18.43,1360,18.44,2550,,,16.71,4739,16.72,3760
18.43,1360,18.44,2550,,,16.71,4739,16.72,3760
18.43,1360,18.44,2550,,,16.71,4739,16.72,3760
18.43,1360,18.44,2550,,,16.71,4739,16.72,3760
18.43,1360,18.44,2550,,,16.71,5161,16.72,842
18.43,1360,18.44,2550,,,16.71,5161,16.72,842
18.43,3700,18.44,352,,,16.71,5161,16.72,842
18.43,3700,18.44,352,,,16.71,5161,16.72,842
18.43,3700,18.44,352,,,16.71,5161,16.72,842
18.43,3700,18.44,352,,,16.71,5161,16.72,842
18.43,3700,18.44,352,,,16.71,5161,16.72,842
18.45,2030,18.46,755,,,16.71,5161,16.72,842
18.45,2030,18.46,755,,,16.72,4690,16.73,3334
18.45,2030,18.46,755,,,16.72,4690,16.73,3334
18.45,2030,18.46,755,,,16.72,5661,16.73,1505
18.45,2030,18.46,755,,,16.72,5661,16.73,1505
18.45,2030,18.46,755,,,16.72,5661,16.73,1505
18.45,2030,18.46,755,,,16.72,5661,16.73,1505
18.45,4329,18.46,252,,,16.72,5661,16.73,1505
18.45,4329,18.46,252,,,16.72,5661,16.73,1505
18.45,4329,18.46,252,,,16.72,5661,16.73,1505
18.45,4329,18.46,252,,,16.72,5286,16.73,3636
18.45,4329,18.46,252,,,16.72,5286,16.73,3636
18.45,1321,18.46,1616,,,16.72,5286,16.73,3636
18.45,1321,18.46,1616,,,16.72,5286,16.73,3636
18.45,1321,18.46,1616,,,16.72,5286,16.73,3636
18.45,1321,18.46,1616,,,16.72,5286,16.73,3636
18.45,1321,18.46,1616,,,16.72,5547,16.73,3888
18.45,1321,18.46,1616,,,16.72,5547,16.73,3888
18.45,1321,18.46,1616,,,16.72,5547,16.73,3888
18.45,1335,18.46,1260,,,16.72,5547,16.73,3888
18.45,1335,18.46,1260,,,16.72,5547,16.73,3888
18.45,1335,18.46,1260,,,16.72,5547,16.73,3888
18.45,1335,18.46,1260,,,16.72,5844,16.73,3918
18.45,1335,18.46,1260,,,16.72,5844,16.73,3918
18.45,1335,18.46,1260,,,16.72,5844,16.73,3918
18.45,1335,18.46,1260,,,16.72,5844,16.73,3918
18.45,3484,18.46,1192,,,16.72,5844,16.73,3918
18.45,3484,18.46,1192,,,16.72,5844,16.73,3918
18.45,3484,18.46,1192,,,16.72,4218,16.73,3937
18.45,3484,18.46,1192,,,16.72,4218,16.73,3937
18.44,4201,18.45,317,,,16.72,4218,16.73,3937
18.44,4201,18.45,317,,,16.72,4218,16.73,3937
18.44,4201,18.45,317,,,16.72,5004,16.73,4597
18.44,4201,18.45,317,,,16.72,5004,16.73,4597
18.45,380,18.46,3139,,,16.72,5004,16.73,4597
18.45,380,18.46,3139,,,16.72,5004,16.73,4597
18.45,380,18.46,3139,,,16.72,5004,16.73,4597
18.45,380,18.46,3139,,,16.72,4182,16.73,4041
18.45,380,18.46,3139,,,16.72,4182,16.73,4041
18.45,380,18.46,3139,,,16.72,4182,16.73,4041
18.44,4728,18.45,62,,,16.72,4182,16.73,4041
18.44,4728,18.45,62,,,16.72,4523,16.73,3885
18.44,4728,18.45,62,,,16.72,4523,16.73,3885
18.44,4728,18.45,62,,,16.72,4523,16.73,3885
18.44,4134,18.45,62,,,16.72,4523,16.73,3885
18.44,4134,18.45,62,,,16.72,4523,16.73,3885
18.44,4134,18.45,62,,,16.72,4523,16.73,3885
18.44,4134,18.45,62,,,16.72,4523,16.73,3885
18.44,4134,18.45,62,,,16.72,3877,16.73,5199
18.44,4134,18.45,62,,,16.72,3877,16.73,5199
18.44,4134,18.45,62,,,16.72,3877,16.73,5199
18.44,1375,18.45,2066,,,16.72,3877,16.73,5199
18.44,1375,18.45,2066,,,16.72,3877,16.73,5199
18.44,1375,18.45,2066,,,16.72,4099,16.73,4893
18.44,1375,18.45,2066,,,16.72,4099,16.73,4893
18.44,1687,18.45,856,,,16.72,4099,16.73,4893
18.44,1687,18.45,856,,,16.72,4099,16.73,4893
18.44,1687,18.45,856,,,16.72,4099,16.73,4893
18.44,1687,18.45,856,,,16.72,5237,16.73,3036
18.44,1687,18.45,856,,,16.72,5237,16.73,3036
18.44,1687,18.45,856,,,16.72,5237,16.73,3036
18.45,4021,18.46,1598,,,16.72,5237,16.73,3036
18.45,4021,18.46,1598,,,16.72,5237,16.73,3036
18.45,4021,18.46,1598,,,16.72,5217,16.73,3280
18.45,4021,18.46,1598,,,16.72,5217,16.73,3280
18.45,3389,18.46,1019,,,16.72,5217,16.73,3280
18.45,3389,18.46,1019,,,16.72,5217,16.73,3280
18.45,3389,18.46,1019,,,16.72,5217,16.73,3280
18.45,3389,18.46,1019,,,16.72,5217,16.73,3280
18.45,3389,18.46,1019,,,16.72,5217,16.73,3280
18.45,3389,18.46,1019,,,16.73,4976,16.74,1607
18.46,4230,18.47,651,,,16.73,4976,16.74,1607
18.46,4230,18.47,651,,,16.73,4976,16.74,1607
18.46,4230,18.47,651,,,16.73,4374,16.74,4671
18.46,4230,18.47,651,,,16.73,4374,16.74,4671
18.46,4437,18.47,891,,,16.73,4374,16.74,4671
18.46,4437,18.47,891,,,16.73,4374,16.74,4671
18.46,4437,18.47,891,,,16.73,4374,16.74,4671
